iter	MultiClass
266	0.01477016328
267	0.01470566914
268	0.01462608589
269	0.01456719169
270	0.01452429278
271	0.01445573259
272	0.01440095096
273	0.01435232162
274	0.0142797757
275	0.01421562302
276	0.01415486383
277	0.01408303008
278	0.01404279578
279	0.01399636803
280	0.01393904891
281	0.01387454959
282	0.01381061665
283	0.01376483453
284	0.01371985208
285	0.01365755345
286	0.01360982583
287	0.01355436415
288	0.01351754319
289	0.01345853344
290	0.01340800503
291	0.01336316336
292	0.01330338308
293	0.01327065363
294	0.01321759802
295	0.01317768777
296	0.0131076966
297	0.01304466377
298	0.01299011384
299	0.01295522495
300	0.01290209847
301	0.01284944541
302	0.01280887644
303	0.0127741284
304	0.01270818623
305	0.01266673844
306	0.01262976485
307	0.01257727803
308	0.01253202419
309	0.01248036485
310	0.01243796967
311	0.01239995283
312	0.01236413164
313	0.01230783553
314	0.01225092066
315	0.0122001722
316	0.01215867336
317	0.01210823094
318	0.01207296669
319	0.01203635807
320	0.01200165233
321	0.01194531093
322	0.01191241657
323	0.01187116562
324	0.01181042054
325	0.01176180819
326	0.01173293623
327	0.01169850243
328	0.01166407433
329	0.01162733918
330	0.01157572714
331	0.01154388801
332	0.01151341663
333	0.01147742719
334	0.01143301749
335	0.01138043869
336	0.01133289904
337	0.01128757127
338	0.0112467602
339	0.01121548151
340	0.01117497862
341	0.0111396484
342	0.0111052723
343	0.01105836364
344	0.01102138568
345	0.01099294342
346	0.01096050361
347	0.010935658
348	0.01090309015
349	0.01086920487
350	0.01083463428
351	0.01080735435
352	0.01077670658
353	0.01074081248
354	0.01070929411
355	0.01068083308
356	0.01064977189
357	0.01061640019
358	0.01058502458
359	0.01055427664
360	0.01052262294
361	0.01048767474
362	0.01046462
363	0.01043116183
364	0.01040626877
365	0.01038363307
366	0.01035426023
367	0.01032329999
368	0.01029370119
369	0.01026244828
370	0.01023619883
371	0.01020775512
372	0.01016907738
373	0.01013038969
374	0.01010924894
375	0.01008391702
376	0.01004678412
377	0.01001308362
378	0.009975708392
379	0.009948534994
380	0.009920967099
381	0.009870557805
382	0.009837935408
383	0.009809478822
384	0.009782652246
385	0.00976054136
386	0.0097279373
387	0.009698522116
388	0.009672276121
389	0.009653021782
390	0.009616315349
391	0.009589194534
392	0.009567272449
393	0.009546484104
394	0.009513459316
395	0.009493886967
396	0.009453100673
397	0.009433213797
398	0.009408751789
399	0.009380370621
400	0.009355402374
401	0.00932640758
402	0.009300813475
403	0.009270783904
404	0.00924190342
405	0.009217293245
406	0.009193034875
407	0.009165753585
408	0.009140107082
409	0.009112272264
410	0.009080382546
411	0.009055977777
412	0.009032142906
413	0.009003823289
414	0.008983969772
415	0.008968901076
416	0.00893759596
417	0.008911574284
418	0.008892273658
419	0.008875386749
420	0.008852224797
421	0.008827792873
422	0.008805149182
423	0.008785627916
424	0.008763326383
425	0.008738035265
426	0.008711587699
427	0.008695660703
428	0.008680810034
429	0.008659867521
430	0.008638031084
431	0.008609555767
432	0.008588894936
433	0.008573368132
434	0.008549192646
435	0.008525726837
436	0.008508507553
437	0.008490225037
438	0.008466478609
439	0.008441038642
440	0.008421012706
441	0.00840433634
442	0.008386374094
443	0.00837143304
444	0.008348054612
445	0.008323292117
446	0.008304175961
447	0.008276819986
448	0.00825778717
449	0.008238306741
450	0.008220297866
451	0.008202242084
452	0.008182760776
453	0.008160426996
454	0.008134397758
455	0.008117451227
456	0.008102995426
457	0.008085008501
458	0.008060170309
459	0.008038730076
460	0.00802343717
461	0.008007059098
462	0.007985732788
463	0.007969118661
464	0.007948199052
465	0.007927339314
466	0.007909915218
467	0.007895163912
468	0.007865717696
469	0.007851946826
470	0.007829895544
471	0.00781274435
472	0.007799997733
473	0.00777526729
474	0.007759523837
475	0.007744002208
476	0.007727507629
477	0.007715039183
478	0.00769499019
479	0.007679488974
480	0.007661719553
481	0.007644139645
482	0.007624396104
483	0.007599848669
484	0.007583224029
485	0.007570159597
486	0.007553454685
487	0.007538747659
488	0.0075132531
489	0.007500277503
490	0.007482026779
491	0.0074668628
492	0.007447024616
493	0.007432024116
494	0.007418944875
495	0.007404846421
496	0.007391015497
497	0.007372808472
498	0.007359111755
499	0.007343243197
500	0.007328005112
501	0.007313236283
502	0.00729358919
503	0.007277826698
504	0.007264479366
505	0.007254046768
506	0.007238539939
507	0.007220802152
508	0.007203597856
509	0.007191756757
510	0.00717781199
511	0.007161929644
512	0.007150750584
513	0.007134049295
514	0.007122260946
515	0.007107444524
516	0.007093996886
517	0.00708411009
518	0.007071421326
519	0.007055287835
520	0.007047085375
521	0.007027829027
522	0.007011518576
523	0.006994344463
524	0.006973236403
525	0.006962682177
526	0.006950860122
527	0.006936742832
528	0.00691769199
529	0.006905507181
530	0.00689340425
531	0.006874633964
532	0.006863744571
533	0.006852078601
534	0.006838410294
535	0.006826071861
536	0.006813189992
537	0.006800292434
538	0.006787175868
539	0.006769255141
540	0.006759189848
541	0.0067464469
542	0.006733143675
543	0.006722344758
544	0.006704221123
545	0.006694503646
546	0.006679911758
547	0.00666698535
548	0.006655609852
549	0.006643957827
550	0.006628945983
551	0.006613275977
552	0.006599903422
553	0.006585830454
554	0.006569168081
555	0.006557729047
556	0.00654467435
557	0.006533190589
558	0.006522290553
559	0.006511652836
560	0.006500197126
561	0.00648900973
562	0.006472877396
563	0.006461246788
564	0.006447020918
565	0.006435470435
566	0.006424781851
567	0.006411784529
568	0.006399757035
569	0.006387147929
570	0.00637346402
571	0.006363272995
572	0.006352996736
573	0.00633952009
574	0.006325576623
575	0.006316888278
576	0.006305270554
577	0.006294696627
578	0.006283540025
579	0.006273555016
580	0.006262377575
581	0.006252978319
582	0.0062423699
583	0.006233241107
584	0.006218674563
585	0.006209824023
586	0.006197837738
587	0.006185668159
588	0.006174321238
589	0.006163369334
590	0.006153967595
591	0.006142511923
592	0.006131835939
593	0.006121876134
594	0.00611096396
595	0.006097978482
596	0.006085744448
597	0.00607486451
598	0.006062835632
599	0.00605179103
600	0.006044587743
601	0.006036202175
602	0.006021759519
603	0.00601135511
604	0.005998700374
605	0.005990485586
606	0.005979120152
607	0.005967171384
608	0.005955398419
609	0.00594383644
610	0.005927601811
611	0.005914763457
612	0.005906113801
613	0.0058980512
614	0.005890428082
615	0.005879608997
616	0.005869092244
617	0.005855427933
618	0.005844191901
619	0.00583305419
620	0.005821146483
621	0.005810094425
622	0.00580047364
623	0.005791709335
624	0.005783643388
625	0.005774010328
626	0.005766963945
627	0.005758306959
628	0.005749917502
629	0.005736799444
630	0.005729558085
631	0.005720805819
632	0.005712174075
633	0.005702294943
634	0.005693281344
635	0.005682963887
636	0.005669874966
637	0.005658383049
638	0.0056510306
639	0.005636572971
640	0.005628298311
641	0.00561583722
642	0.005603425195
643	0.005590740784
644	0.005578143813
645	0.005564792151
646	0.005557423085
647	0.005549242523
648	0.005538246659
649	0.005527886591
650	0.005519867029
651	0.005513055631
652	0.005503133285
653	0.005494086998
654	0.005486288626
655	0.005476521041
656	0.005469478839
657	0.005460293242
658	0.005453047024
659	0.005444258406
660	0.005434450086
661	0.005426526458
662	0.005418936236
663	0.005410605352
664	0.005402019501
665	0.005392259236
666	0.005379533906
667	0.005373043005
668	0.005361983224
669	0.005356680485
670	0.005345513934
671	0.005333997742
672	0.005322699349
673	0.005314712886
674	0.005305748435
675	0.005296433851
676	0.005288415918
677	0.005280046206
678	0.005269784469
679	0.005263114087
680	0.005254033484
681	0.005246372241
682	0.005236530779
683	0.005228943529
684	0.005223343963
685	0.005217042261
686	0.005210278234
687	0.005199976055
688	0.005191706994
689	0.005182604526
690	0.005175830816
691	0.005164324096
692	0.005158475134
693	0.005151700245
694	0.005144280288
695	0.005133749012
696	0.005126072675
697	0.005117089264
698	0.005108540776
699	0.005102043988
700	0.005093990734
701	0.005087343418
702	0.005078927646
703	0.005071620656
704	0.005063700306
705	0.005056257797
706	0.005047216535
707	0.005039441604
708	0.005032176236
709	0.00502600012
710	0.005018991412
711	0.005011433384
712	0.005004115605
713	0.004995636141
714	0.00498922062
715	0.004979079447
716	0.00497071084
717	0.004962822621
718	0.004956731397
719	0.004950417261
720	0.004942217238
721	0.004935408938
722	0.004926147026
723	0.004920114774
724	0.004910770978
725	0.004904392103
726	0.004897382116
727	0.004891096183
728	0.004885545506
729	0.004878518069
730	0.004870601602
731	0.004863189655
732	0.004856035427
733	0.004850511154
734	0.00484540814
735	0.004839509939
736	0.004831515455
737	0.004826417621
738	0.004818602967
739	0.004811776256
740	0.004806026996
741	0.00479864427
742	0.00479363479
743	0.004788527739
744	0.004781933386
745	0.004775024527
746	0.004768536192
747	0.004760683984
748	0.004750347327
749	0.004741364635
750	0.004733504302
751	0.004728126137
752	0.004721186349
753	0.00471473354
754	0.004705886619
755	0.004700519985
756	0.004693940675
757	0.004688602124
758	0.004682812981
759	0.004677469316
760	0.004667829841
761	0.004662659407
762	0.004656510707
763	0.004650196358
764	0.004643790888
765	0.004635021299
766	0.004629523276
767	0.004622207818
768	0.004617569295
769	0.004610139197
770	0.004603584091
771	0.004598874535
772	0.004593235981
773	0.004589509121
774	0.004584655068
775	0.004578376202
776	0.004573075967
777	0.004567050857
778	0.004560540632
779	0.004553169676
780	0.004547243766
781	0.004541515506
782	0.004535581529
783	0.004530958712
784	0.004525193739
785	0.004519242976
786	0.004512157788
787	0.004503312358
788	0.004497404429
789	0.00448894846
790	0.004484028771
791	0.004477131062
792	0.004471390867
793	0.004464818577
794	0.004458967957
795	0.004453703239
796	0.004447940564
797	0.004441845557
798	0.004436640589
799	0.004431338477
800	0.004425276552
801	0.004420463832
802	0.004413863776
803	0.004408382825
804	0.004403488382
805	0.004400109175
806	0.004393083971
807	0.004386154763
808	0.004379595418
809	0.004372042721
810	0.004368084126
811	0.004363271192
812	0.004357474256
813	0.004352805248
814	0.004345031192
815	0.004338537481
816	0.004332342977
817	0.004326566064
818	0.00432216164
819	0.004317435163
820	0.004312020637
821	0.004308486937
822	0.004303069468
823	0.004296744737
824	0.004292523487
825	0.004287184153
826	0.004281971503
827	0.004276554176
828	0.004271087975
829	0.004266375207
830	0.0042604264
831	0.004256028872
832	0.004251612856
833	0.00424776857
834	0.004241697514
835	0.004237390799
836	0.004231550747
837	0.004225264325
838	0.004222243283
839	0.004217335519
840	0.004211056199
841	0.004205310119
842	0.004200221761
843	0.004195385919
844	0.004192020581
845	0.004188359319
846	0.004183547371
847	0.004177656797
848	0.004170488898
849	0.004166565263
850	0.004162868278
851	0.004158348689
852	0.004153050218
853	0.004148157002
854	0.00414346943
855	0.004138226602
856	0.004132874051
857	0.004128619331
858	0.004124512081
859	0.004119583371
860	0.004114033091
861	0.004108133145
862	0.004103055089
863	0.004098908375
864	0.004094186177
865	0.004089233743
866	0.00408428441
867	0.004078517159
868	0.004071723384
869	0.00406659876
870	0.004059359945
871	0.004053893272
872	0.004048411844
873	0.004042169333
874	0.00403740481
875	0.004033490936
876	0.004026963811
877	0.004021750281
878	0.004018311343
879	0.00401348754
880	0.004008773431
881	0.004004923446
882	0.004000312174
883	0.003994248042
884	0.003988735748
885	0.003984798523
886	0.003980118882
887	0.003975567145
888	0.003972071224
889	0.003968179645
890	0.003965009333
891	0.003960948633
892	0.003957264931
893	0.003952165109
894	0.003946899757
895	0.003940046877
896	0.003936040294
897	0.003932281575
898	0.003927199348
899	0.003923190042
900	0.003918680555
901	0.003912831235
902	0.003908072711
903	0.003904767477
904	0.003900365354
905	0.003896218676
906	0.003889842207
907	0.003884643895
908	0.003881410774
909	0.003877083393
910	0.003873694141
911	0.003869888756
912	0.003866264587
913	0.003862136619
914	0.003858516476
915	0.003853992058
916	0.003850333477
917	0.003847582571
918	0.0038415861
919	0.003838357356
920	0.003835005774
921	0.003828472147
922	0.003823743205
923	0.003817962014
924	0.003813823488
925	0.003808798286
926	0.003803957632
927	0.003799544187
928	0.003796559753
929	0.003792244704
930	0.003788144758
931	0.003784509815
932	0.003780800554
933	0.003777417885
934	0.003771544748
935	0.003766040031
936	0.003759745586
937	0.003755997339
938	0.003753252893
939	0.00374834475
940	0.003743531716
941	0.003739457494
942	0.003736492692
943	0.003732551452
944	0.003729541449
945	0.003725515876
946	0.003720986426
947	0.003716752419
948	0.003712054667
949	0.003708334096
950	0.003704062426
951	0.00370037513
952	0.003696167248
953	0.003691993155
954	0.00368899881
955	0.003684407197
956	0.003679961357
957	0.003676468487
958	0.003671775819
959	0.003667011328
960	0.003663257956
961	0.003657897933
962	0.003654714214
963	0.003649498966
964	0.003645155527
965	0.003639817546
966	0.003636307852
967	0.003632663382
968	0.003629344911
969	0.003626177909
970	0.00362327655
971	0.003620087008
972	0.00361562692
973	0.003612211772
974	0.003609327661
975	0.003605818794
976	0.003602227797
977	0.003598974883
978	0.003595671259
979	0.003590515411
980	0.003586824187
981	0.003582843719
982	0.003578584853
983	0.003574586751
984	0.003570328637
985	0.003566852825
986	0.003563307768
987	0.003558210205
988	0.00355521894
989	0.003552209674
990	0.003549306616
991	0.003545160425
992	0.003541164621
993	0.003537997232
994	0.003534444715
995	0.003531588331
996	0.003527501911
997	0.003522291344
998	0.003518591282
999	0.00351601171
1000	0.003512401638
1001	0.003509349087
1002	0.003506284804
1003	0.0035021162
1004	0.003498973965
1005	0.003495390082
1006	0.003492078052
1007	0.003489939939
1008	0.003486414512
1009	0.003482402985
1010	0.003477758094
1011	0.003472421384
1012	0.003469566801
1013	0.003466550999
1014	0.003463845992
1015	0.003460405585
1016	0.003457621457
1017	0.003454677011
1018	0.003451912663
1019	0.003448717498
1020	0.003444819248
1021	0.0034422436
1022	0.003439664958
1023	0.003435635456
1024	0.003433158309
1025	0.00342890061
1026	0.003425501277
1027	0.00342168168
1028	0.003418761102
1029	0.00341606013
1030	0.003413069183
1031	0.003410127353
1032	0.003406704947
1033	0.003403844773
1034	0.003399935202
1035	0.00339683651
1036	0.003392701663
1037	0.003388872456
1038	0.003385600001
1039	0.003382233678
1040	0.003379764875
1041	0.003377319552
1042	0.003373665242
1043	0.003370249682
1044	0.00336667923
1045	0.003363283982
1046	0.003360269423
1047	0.003355784763
1048	0.003352780408
1049	0.00335039192
1050	0.003346315267
1051	0.003343412046
1052	0.003340954604
1053	0.00333781286
1054	0.00333460395
1055	0.003331762951
1056	0.003328733194
1057	0.00332575101
1058	0.003321998151
1059	0.003318254366
1060	0.003315181559
1061	0.00331238213
1062	0.00330897387
1063	0.003306265756
1064	0.003303876632
1065	0.003299251129
1066	0.003297527899
1067	0.003293839042
1068	0.003290476705
1069	0.003285722661
1070	0.003283038007
1071	0.003280275215
1072	0.003276747459
1073	0.003273675805
1074	0.003270835047
1075	0.00326655376
1076	0.00326346225
1077	0.003260806227
1078	0.003258168243
1079	0.003255227455
1080	0.003252881074
1081	0.003249293573
1082	0.003245612436
1083	0.003242205289
1084	0.003239447016
1085	0.003236751515
1086	0.003234325576
1087	0.003230142282
1088	0.003227677796
1089	0.003225515088
1090	0.003223199446
1091	0.003219160514
1092	0.003215950917
1093	0.003213297404
1094	0.003209673986
1095	0.003206652974
1096	0.003204085939
1097	0.003201710018
1098	0.003198683558
1099	0.003195140267
1100	0.00319280618
1101	0.003189907794
1102	0.003185810241
1103	0.003184052467
1104	0.003181773541
1105	0.003179330159
1106	0.00317761123
1107	0.003174205421
1108	0.003170692734
1109	0.003167595427
1110	0.003165115289
1111	0.003161986728
1112	0.003159103605
1113	0.003156556782
1114	0.003154354514
1115	0.003150774945
1116	0.00314741381
1117	0.003143503371
1118	0.003140658174
1119	0.003136695574
1120	0.003133848813
1121	0.003131578523
1122	0.003129080237
1123	0.003126895583
1124	0.003124518224
1125	0.003122659422
1126	0.003119593056
1127	0.00311698602
1128	0.003113946633
1129	0.003111284292
1130	0.003108388972
1131	0.00310497927
1132	0.003102605195
1133	0.003100563972
1134	0.003096597665
1135	0.003093430516
1136	0.003090148222
1137	0.003086001423
1138	0.003082722302
1139	0.003078786276
1140	0.003076479676
1141	0.003073564639
1142	0.00307115333
1143	0.003068790248
1144	0.003066267058
1145	0.003062417121
1146	0.003060021489
1147	0.003057764276
1148	0.003055711433
1149	0.003053169408
1150	0.003050765272
1151	0.003048239091
1152	0.003046442205
1153	0.003044175234
1154	0.003041851906
1155	0.003039064387
1156	0.003036246864
1157	0.003033500822
1158	0.003029447329
1159	0.003027056065
1160	0.003024049265
1161	0.003020361645
1162	0.003017454996
1163	0.003015052136
1164	0.003012470934
1165	0.003009810297
1166	0.00300754295
1167	0.003004897518
1168	0.003002169443
1169	0.002998873345
1170	0.002996303097
1171	0.002993617401
1172	0.002990717313
1173	0.002988275651
1174	0.002985242639
1175	0.002982714604
1176	0.00297974675
1177	0.002976995378
1178	0.00297484345
1179	0.002972353755
1180	0.002969273751
1181	0.002966661288
1182	0.002963740384
1183	0.002961491871
1184	0.002957996958
1185	0.002955610267
1186	0.002953629758
1187	0.002951176284
1188	0.002948732849
1189	0.002945777177
1190	0.002943437318
1191	0.002940562979
1192	0.002938450084
1193	0.00293534517
1194	0.002931915257
1195	0.002929726929
1196	0.002927709476
1197	0.002924396223
1198	0.002922517337
1199	0.002920703236
1200	0.002918589938
1201	0.002916255135
1202	0.002914393684
1203	0.002911896212
1204	0.002908326009
1205	0.002905990866
1206	0.002903559771
1207	0.002900901044
1208	0.002898349808
1209	0.002896273646
1210	0.002894189783
1211	0.002891981235
1212	0.002890112951
1213	0.002888008296
1214	0.002885970224
1215	0.002884011618
1216	0.002882213495
1217	0.002878891204
1218	0.002876500086
1219	0.0028743642
1220	0.002871190019
1221	0.0028683793
1222	0.002865986416
1223	0.002863893209
1224	0.002861803397
1225	0.002859124839
1226	0.002856681846
1227	0.002854431506
1228	0.002851616988
1229	0.002849500527
1230	0.002847024891
1231	0.00284484219
1232	0.002843130045
1233	0.002840902447
1234	0.002838570216
1235	0.002836155584
1236	0.002833260706
1237	0.002830800339
1238	0.002828283991
1239	0.002825627747
1240	0.002823237836
1241	0.002820976886
1242	0.002818313974
1243	0.002816499698
1244	0.00281430892
1245	0.002813059552
1246	0.002811032376
1247	0.002808989989
1248	0.002806653775
1249	0.002803818101
1250	0.002801393012
1251	0.00279954063
1252	0.002797242041
1253	0.00279404339
1254	0.002791906998
1255	0.002789685652
1256	0.002787659738
1257	0.002784552826
1258	0.002782179038
1259	0.002779823059
1260	0.00277763023
1261	0.002774439586
1262	0.002771780561
1263	0.002769620293
1264	0.002767169747
1265	0.002765168401
1266	0.002762504366
1267	0.002760486265
1268	0.002758292833
1269	0.002755982505
1270	0.002752907404
1271	0.002751202703
1272	0.002749385427
1273	0.002747653574
1274	0.002744592059
1275	0.002742757882
1276	0.002740993163
1277	0.002738478031
1278	0.002735864098
1279	0.00273371552
1280	0.002732085001
1281	0.002729853389
1282	0.002726673893
1283	0.002724962873
1284	0.002723339725
1285	0.002721439709
1286	0.002718361817
1287	0.00271571885
1288	0.002713548116
1289	0.002712184602
1290	0.002710553958
1291	0.002708732705
1292	0.002707169297
1293	0.002705516878
1294	0.002703265588
1295	0.002701302377
1296	0.002699181073
1297	0.002697340415
1298	0.002695215799
1299	0.002693512556
1300	0.002690917442
1301	0.002689283465
1302	0.002687353481
1303	0.002685298495
1304	0.002683724897
1305	0.002681662003
1306	0.002679566321
1307	0.002677988931
1308	0.002675549334
1309	0.002673076918
1310	0.002670659407
1311	0.002668492091
1312	0.002666595099
1313	0.002664203727
1314	0.002662123797
1315	0.00266037484
1316	0.002658513988
1317	0.00265612093
1318	0.002654281911
1319	0.002652312596
1320	0.002650591528
1321	0.002648434787
1322	0.002645572518
1323	0.00264314601
1324	0.002641074722
1325	0.002639582549
1326	0.002637884487
1327	0.002635701174
1328	0.00263334412
1329	0.002630945359
1330	0.002629169173
1331	0.002626817251
1332	0.002624806943
1333	0.002623048974
1334	0.002620532374
1335	0.002618624094
1336	0.002616156841
1337	0.002614149354
1338	0.002612232041
1339	0.002610274445
1340	0.002607922182
1341	0.00260615096
1342	0.002604550705
1343	0.002603139809
1344	0.002601193612
1345	0.002600032991
1346	0.002598586073
1347	0.002596837278
1348	0.002595111902
1349	0.002592400085
1350	0.002590424834
1351	0.002588780709
1352	0.002586721459
1353	0.002585389846
1354	0.002582936269
1355	0.002581139775
1356	0.002578913547
1357	0.002577156431
1358	0.002575698179
1359	0.002574352331
1360	0.002572357848
1361	0.002570327925
1362	0.002568425202
1363	0.002566399483
1364	0.002564785477
1365	0.002562989024
1366	0.002561445112
1367	0.002559605659
1368	0.002558360144
1369	0.002557154414
1370	0.002554639085
1371	0.002552370542
1372	0.002550867444
1373	0.002547951356
1374	0.002546513485
1375	0.002544447308
1376	0.002542778472
1377	0.002541288247
1378	0.002538741867
1379	0.002536797534
1380	0.002535024118
1381	0.002533581321
1382	0.002531314868
1383	0.002530275323
1384	0.002527872004
1385	0.002526358277
1386	0.002524638786
1387	0.002522438712
1388	0.002521138259
1389	0.002519403722
1390	0.002517687363
1391	0.002515960772
1392	0.002514364012
1393	0.002512446516
1394	0.002510333749
1395	0.002508620729
1396	0.002506783444
1397	0.002504288637
1398	0.002502478156
1399	0.002500799323
1400	0.002498982222
1401	0.002496035381
1402	0.002494635796
1403	0.002492145882
1404	0.002490404596
1405	0.002488642064
1406	0.002486360877
1407	0.002484955771
1408	0.00248338626
1409	0.002482158312
1410	0.002479788151
1411	0.002478145203
1412	0.00247652908
1413	0.002474323453
1414	0.002472290212
1415	0.002470095913
1416	0.002467567788
1417	0.00246556463
1418	0.002464262102
1419	0.002462668153
1420	0.002460885155
1421	0.002458707581
1422	0.002456290012
1423	0.002454208792
1424	0.002452043335
1425	0.002450972289
1426	0.002449291093
1427	0.002447300132
1428	0.002445764422
1429	0.002443938197
1430	0.002442516006
1431	0.002440234946
1432	0.002438057425
1433	0.002435991404
1434	0.002433762838
1435	0.002432267106
1436	0.002430689325
1437	0.002428632647
1438	0.002427130012
1439	0.002425760069
1440	0.002424221427
1441	0.002422516345
1442	0.002420528209
1443	0.002418185376
1444	0.002416829241
1445	0.002415009326
1446	0.002413202058
1447	0.002411458745
1448	0.002410169847
1449	0.002408480471
1450	0.002406815902
1451	0.002404609596
1452	0.002403177582
1453	0.002401643991
1454	0.002400254773
1455	0.002398491255
1456	0.002396447411
1457	0.002394467432
1458	0.002392789645
1459	0.002391292852
1460	0.002389305165
1461	0.002387882729
1462	0.002386494764
1463	0.002384093819
1464	0.002381674494
1465	0.002379659471
1466	0.002377796133
1467	0.002376432594
1468	0.002374835684
1469	0.002372983649
1470	0.002371587931
1471	0.002370194432
1472	0.002369025571
1473	0.002366781312
1474	0.002365477574
1475	0.00236406085
1476	0.002362363243
1477	0.002360800581
1478	0.002359378318
1479	0.002357830082
1480	0.002356024636
1481	0.002353723094
1482	0.002352172069
1483	0.002350527347
1484	0.002349244072
1485	0.002347259692
1486	0.002345675967
1487	0.002344232713
1488	0.002343011521
1489	0.002341739254
1490	0.002340677439
1491	0.002339119071
1492	0.002337630099
1493	0.002336141961
1494	0.002334641238
1495	0.002333336796
1496	0.002331531675
1497	0.002329600084
1498	0.00232838857
